PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,LOCID
10000571,10000571,MOD-CWAGE-SW,1,NP
10000571,10000571,MOD-CWAHY,1,NP
10000571,10000571,MOD-CWAHY-SW,1,NP
10000571,10000571,MOD-CWAMC,1,NP
10000571,10000571,MOD-CWAMC-SW,1,NP
10000571,10000571,MOD-CWAPE,1,NP
10000571,10000571,MOD-CWAPE-SW,1,NP
10000571,10000571,MOD-CWAPS,1,NP
10000571,10000571,MOD-CWAPS-SW,1,NP
10000571,10000571,MOD-CWAPU,1,NP
10000571,10000571,MOD-CWAPU-SW,1,NP
10000571,10000571,MOD-CWASC,1,NP
10000571,10000571,MOD-CWASC-SW,1,NP
10000571,10000571,MOD-CWASR,1,NP
10000571,10000571,MOD-CWASR-SW,1,NP
10000571,10000571,MOD-DANAED,1,NP
10000571,10000571,MOD-DANAED-SW,1,NP
10000571,10000571,MOD-DANAEN,1,NP
10000571,10000571,MOD-DANAEN-SW,1,NP
10000571,10000571,MOD-DANAFI,1,NP
10000571,10000571,MOD-DANAFI-SW,1,NP
10000571,10000571,MOD-DANAGE,1,NP
10000571,10000571,MOD-DANAGE-SW,1,NP
10000571,10000571,MOD-DANAHY,1,NP
10000571,10000571,MOD-DANAHY-SW,1,NP
10000571,10000571,MOD-DANAMC,1,NP
10000571,10000571,MOD-DANAMC-SW,1,NP
10000571,10000571,MOD-DANAPE,1,NP
10000571,10000571,MOD-DANAPE-SW,1,NP
10000571,10000571,MOD-DANAPS,1,NP
10000571,10000571,MOD-DANAPS-SW,1,NP
10000571,10000571,MOD-DANASR,1,NP
10000571,10000571,MOD-DANASR-SW,1,NP
10000571,10000571,MOD-DRAAED,1,NP
10000571,10000571,MOD-DRAAED-SW,1,NP
10000571,10000571,MOD-DRAAEN,1,NP
10000571,10000571,MOD-DRAAEN-SW,1,NP
10000571,10000571,MOD-DRAAFI,1,NP
10000571,10000571,MOD-DRAAFI-SW,1,NP
10000571,10000571,MOD-DRAAGE,1,NP
10000571,10000571,MOD-DRAAGE-SW,1,NP
10000571,10000571,MOD-DRAAHY,1,NP
10000571,10000571,MOD-DRAAHY-SW,1,NP
10000571,10000571,MOD-DRAAMC,1,NP
10000571,10000571,MOD-DRAAMC-SW,1,NP
10000571,10000571,MOD-DRAAPE,1,NP
10000571,10000571,MOD-DRAAPE-SW,1,NP
10000571,10000571,MOD-DRAAPS,1,NP
10000571,10000571,MOD-DRAAPS-SW,1,NP
10000571,10000571,MOD-DRAASC,1,NP
10000571,10000571,MOD-DRAASC-SW,1,NP
10000571,10000571,MOD-DRAASR,1,NP
10000571,10000571,MOD-DRAASR-SW,1,NP
10000571,10000571,MOD-EDAEN,1,NP
10000571,10000571,MOD-EDAEN-SW,1,NP
10000571,10000571,MOD-EDAFI,1,NP
10000571,10000571,MOD-EDAFI-SW,1,NP
10000571,10000571,MOD-EDAGE,1,NP
10000571,10000571,MOD-EDAGE-SW,1,NP
10000571,10000571,MOD-EDAHY,1,NP
10000571,10000571,MOD-EDAHY-SW,1,NP
10000571,10000571,MOD-EDAMC,1,NP
10000571,10000571,MOD-EDAMC-SW,1,NP
10000571,10000571,MOD-EDAMU,1,NP
10000571,10000571,MOD-EDAMU-SW,1,NP
10000571,10000571,MOD-EDAPE,1,NP
10000571,10000571,MOD-EDAPE-SW,1,NP
10000571,10000571,MOD-EDAPS,1,NP
10000571,10000571,MOD-EDAPS-SW,1,NP
10000571,10000571,MOD-EDASC,1,NP
10000571,10000571,MOD-EDASC-SW,1,NP
10000571,10000571,MOD-EDASR,1,NP
10000571,10000571,MOD-EDASR-SW,1,NP
10000571,10000571,MOD-ENAFI,1,NP
10000571,10000571,MOD-ENAFI-SW,1,NP
10000571,10000571,MOD-ENAGE,1,NP
10000571,10000571,MOD-ENAGE-SW,1,NP
10000571,10000571,MOD-ENAHAD,1,NP
10000571,10000571,MOD-ENAHAD-SW,1,NP
10000571,10000571,MOD-ENAHY,1,NP
10000571,10000571,MOD-ENAHY-SW,1,NP
10000571,10000571,MOD-ENAMC,1,NP
10000571,10000571,MOD-ENAMC-SW,1,NP
10000571,10000571,MOD-ENAMU,1,NP
10000571,10000571,MOD-ENAMU-SW,1,NP
10000571,10000571,MOD-ENAPE,1,NP
10000571,10000571,MOD-ENAPE-SW,1,NP
10000571,10000571,MOD-ENAPS,1,NP
10000571,10000571,MOD-ENAPS-SW,1,NP
10000571,10000571,MOD-ENAPU,1,NP
10000571,10000571,MOD-ENAPU-SW,1,NP
10000571,10000571,MOD-ENASC,1,NP
10000571,10000571,MOD-ENASC-SW,1,NP
10000571,10000571,MOD-ENASR,1,NP
10000571,10000571,MOD-ENASR-SW,1,NP
10000571,10000571,MOD-FIAGE,1,NP
10000571,10000571,MOD-FIAGE-SW,1,NP
10000571,10000571,MOD-FIAHY,1,NP
10000571,10000571,MOD-FIAHY-SW,1,NP
10000571,10000571,MOD-FIAMC,1,NP
10000571,10000571,MOD-FIAMC-SW,1,NP
10000571,10000571,MOD-FIAMU,1,NP
10000571,10000571,MOD-FIAMU-SW,1,NP
10000571,10000571,MOD-FIAPS,1,NP
10000571,10000571,MOD-FIAPS-SW,1,NP
10000571,10000571,MOD-FIAPU,1,NP
10000571,10000571,MOD-FIAPU-SW,1,NP
10000571,10000571,MOD-FIASC,1,NP
10000571,10000571,MOD-FIASC-SW,1,NP
10000571,10000571,MOD-FIASR,1,NP
10000571,10000571,MOD-FIASR-SW,1,NP
10000571,10000571,MOD-GEAHY,1,NP
10000571,10000571,MOD-GEAHY-SW,1,NP
10000571,10000571,MOD-GEAMU,1,NP
10000571,10000571,MOD-GEAMU-SW,1,NP
10000571,10000571,MOD-GEAPE,1,NP
10000571,10000571,MOD-GEAPE-SW,1,NP
10000571,10000571,MOD-GEAPS,1,NP
10000571,10000571,MOD-GEAPS-SW,1,NP
10000571,10000571,MOD-GEASC,1,NP
10000571,10000571,MOD-GEASC-SW,1,NP
10000571,10000571,MOD-HADAPU,1,NP
10000571,10000571,MOD-HADAPU-SW,1,NP
10000571,10000571,MOD-HYAMC,1,NP
10000571,10000571,MOD-HYAMC-SW,1,NP
10000571,10000571,MOD-HYAMU,1,NP
10000571,10000571,MOD-HYAMU-SW,1,NP
10000571,10000571,MOD-HYAPE,1,NP
10000571,10000571,MOD-HYAPE-SW,1,NP
10000571,10000571,MOD-HYAPS,1,NP
10000571,10000571,MOD-HYAPS-SW,1,NP
10000571,10000571,MOD-HYAPU,1,NP
10000571,10000571,MOD-HYAPU-SW,1,NP
10000571,10000571,MOD-HYASC,1,NP
10000571,10000571,MOD-HYASC-SW,1,NP
10000571,10000571,MOD-HYASR,1,NP
10000571,10000571,MOD-HYASR-SW,1,NP
10000571,10000571,MOD-MCAMU,1,NP
10000571,10000571,MOD-MCAMU-SW,1,NP
10000571,10000571,MOD-MCAPE,1,NP
10000571,10000571,MOD-MCAPE-SW,1,NP
10000571,10000571,MOD-MCAPS,1,NP
10000571,10000571,MOD-MCAPS-SW,1,NP
10000571,10000571,MOD-MCAPU,1,NP
10000571,10000571,MOD-MCAPU-SW,1,NP
10000571,10000571,MOD-MCASC,1,NP
10000571,10000571,MOD-MCASC-SW,1,NP
10000571,10000571,MOD-MUAPE,1,NP
10000571,10000571,MOD-MUAPE-SW,1,NP
10000571,10000571,MOD-MUAPS,1,NP
10000571,10000571,MOD-MUAPS-SW,1,NP
10000571,10000571,MOD-MUASC,1,NP
10000571,10000571,MOD-MUASC-SW,1,NP
10000571,10000571,MOD-MUASR,1,NP
10000571,10000571,MOD-MUASR-SW,1,NP
10000571,10000571,MOD-PEAPS,1,NP
10000571,10000571,MOD-PEAPS-SW,1,NP
10000571,10000571,MOD-PEASC,1,NP
10000571,10000571,MOD-PEASC-SW,1,NP
10000571,10000571,MOD-PSASC,1,NP
10000571,10000571,MOD-PSASC-SW,1,NP
10000571,10000571,MOD-PSASR,1,NP
10000571,10000571,MOD-PSASR-SW,1,NP
10000571,10000571,MOD-SCASR,1,NP
10000571,10000571,MOD-SCASR-SW,1,NP
10000610,10000610,B1322,1,SH
10000610,10000610,B868,1,SH
10000610,10000610,C1059,1,MN
10000610,10000610,C1060,1,MN
10000610,10000610,D347,1,MN
10000610,10000610,D489,1,MN
10000610,10000610,E2021,1,MN
10000610,10000610,E780,1,MN
10000610,10000610,F1925,1,MN
10000610,10000610,H1400,1,MN
10000610,10000610,H1626,1,MN
10000610,10000610,H1628,1,MN
10000610,10000610,K1246,1,MN
10000610,10000610,L1323,1,MN
10000610,10000610,L1324,1,MN
10000610,10000610,L1412C01,1,MN
10000610,10000610,L1582,1,MN
10000610,10000610,L1601,1,MN
10000610,10000610,L1609,1,SM
10000610,10000610,L510C01,1,MN
10000610,10000610,L511C01,1,MN
10000610,10000610,L515,1,MN
10000610,10000610,L516,1,MN
10000654,10000654,ANMLMFH01,1,BC
10000654,10000654,NFCDLBCA,1,BC
10000670,10000670,C40,1,BC
10000712,10000712,BA_AAM,1,00
10000712,10000712,BA_BEN,1,00
10000712,10000712,BA_BEN,2,00
10000712,10000712,BA_BTM,1,00
10000712,10000712,BA_CAMM,1,00
10000712,10000712,BA_CHI,1,00
10000712,10000712,BA_CHIE,1,00
10000712,10000712,BA_DMK,1,00
10000712,10000712,BA_EVE,1,00
10000712,10000712,BA_HBMM,1,00
10000712,10000712,BA_HEV,1,00
10000712,10000712,BA_HMM,1,00
10000712,10000712,BA_HTM,1,00
10000712,10000712,BA_ITB,1,00
10000712,10000712,BA_ITB,2,00
10000712,10000712,BA_MKT,1,00
10000712,10000712,BA_MKT,2,00
10000712,10000712,BA_SFS,1,00
10000712,10000712,BA_SM_,1,00
10000712,10000712,BA_SPA,1,00
10000712,10000712,BA_YCF,1,00
10000712,10000712,BSCAFN,1,00
10000712,10000712,BSCBPT,1,00
10000712,10000712,BSCFDI,1,00
10000712,10000712,BSCHSC,1,00
10000712,10000712,BSCHSCS,1,00
10000712,10000712,BSCITM,1,00
10000712,10000712,BSCSPT,1,00
10000712,10000712,FDGAAH,1,00
10000712,10000712,FDGABP,1,00
10000712,10000712,FDGAFN,1,00
10000712,10000712,FDGBCT,1,00
10000712,10000712,FDGBTM,1,00
10000712,10000712,FDGBUS,1,00
10000712,10000712,FDGBUS,2,00
10000712,10000712,FDGCAMM,1,00
10000712,10000712,FDGCHI,1,00
10000712,10000712,FDGCHIE,1,00
10000712,10000712,FDGCYF,1,00
10000712,10000712,FDGDMK,1,00
10000712,10000712,FDGEVE,1,00
10000712,10000712,FDGFDI,1,00
10000712,10000712,FDGHBMM,1,00
10000712,10000712,FDGHEV,1,00
10000712,10000712,FDGHMM,1,00
10000712,10000712,FDGHSO,1,00
10000712,10000712,FDGITBH,1,00
10000712,10000712,FDGITBH,2,00
10000712,10000712,FDGMKT,1,00
10000712,10000712,FDGMKT,2,00
10000712,10000712,FDGPCH,2,00
10000712,10000712,FDGPCHE,2,00
10000712,10000712,FDGPCO,1,00
10000712,10000712,FDGSFS,1,00
10000712,10000712,FDGSMR,1,00
10000712,10000712,FDGSM_,1,00
10000712,10000712,FDGSPA,1,00
10000712,10000712,FDGSPT,1,00
10000712,10000712,FDGTHM,1,00
10000712,10000712,FDGYCF,2,00
10000720,10000720,BAC1,1,MC
10000720,10000720,BAC11,1,MC
10000720,10000720,BAC2,1,MC
10000720,10000720,BAC3,1,MC
10000720,10000720,BAC5,1,MC
10000720,10000720,BAC6,2,MC
10000720,10000720,BAC7,1,MC
10000720,10000720,BAC8,1,MC
10000720,10000720,BAC9,1,MC
10000720,10000720,KIS00025,2,MC
10000720,10000720,KIS00109,2,MC
10000720,10000720,KIS00110,2,MC
10000721,10000721,BScAABT,1,01
10000721,10000721,BScAABT2,1,02
10000721,10000721,BScAABT2pt,2,02
10000721,10000721,BScAABTpt,2,01
10000721,10000721,BScAPPA,1,01
10000721,10000721,BScAPPA2,1,02
10000721,10000721,BScEqBM,1,01
10000721,10000721,BScEqSc,1,01
10000721,10000721,BScEqSpC,1,01
10000721,10000721,BScEqSpCpt,2,01
10000721,10000721,BScEqTR,1,01
10000721,10000721,BScEqTRpt,2,01
10000721,10000721,FDAG,1,01
10000721,10000721,FDAG2,1,02
10000721,10000721,FDAG2pt,2,02
10000721,10000721,FDAGpt,2,01
10000721,10000721,FDAMB,1,01
10000721,10000721,FDAMB2,1,02
10000721,10000721,FDAMB2pt,2,02
10000721,10000721,FDAMBpt,2,01
10000721,10000721,FDDes,1,01
10000721,10000721,FDDespt,2,01
10000721,10000721,FDEqBM,1,01
10000721,10000721,FDEqSc,1,01
10000721,10000721,FDEqSpC,1,01
10000721,10000721,FDEqTR,1,01
10000721,10000721,FDFC,1,01
10000721,10000721,FDFlor,1,01
10000721,10000721,FDPC,1,01
10000747,10000747,BS2611A14,1,10
10000747,10000747,BS3001B15,1,10
10000747,10000747,BS3001B15,2,10
10000747,10000747,BS3060A15,1,10
10000747,10000747,BS3060A15,2,10
10000747,10000747,BS3560A15,1,10
10000747,10000747,BS3560A15,2,10
10000747,10000747,EH2550A11,1,10
10000747,10000747,EH2560A13,1,10
10000747,10000747,EH2560A13,2,10
10000747,10000747,EH3101A16,1,10
10000747,10000747,IA2520A11,1,10
10000747,10000747,IA2540A11,1,10
10000747,10000747,IA2540A11,2,10
10000747,10000747,IA2540B11,1,10
10000747,10000747,IA2540B11,2,10
10000747,10000747,IA2540C11,1,10
10000747,10000747,IA2540C11,2,10
10000747,10000747,IA3000A12Z,1,10
10000747,10000747,IA3000A12Z,2,10
10000747,10000747,IA3020A15,1,10
10000747,10000747,IA3070A13Z,1,10
10000747,10000747,IA3070A13Z,2,10
10000747,10000747,IA3070B13Z,1,10
10000747,10000747,IA3070B13Z,2,10
10000747,10000747,IA3100C12Z,1,10
10000747,10000747,IA3100C12Z,2,10
10000747,10000747,IA3120A12Z,1,10
10000747,10000747,IA3120A12Z,2,10
10000747,10000747,SS2501A09,1,10
10000747,10000747,SS2511A13,1,10
10000747,10000747,SS2511B13,1,10
10000747,10000747,SS2511B13,2,10
10000747,10000747,SS2511C13,1,10
10000747,10000747,SS2521A14,1,10
10000747,10000747,SS2541A15,1,10
10000747,10000747,SS2541A15,2,10
10000747,10000747,SS2596A13,1,10
10000747,10000747,SS2599A11,1,10
10000747,10000747,SS2610B10,1,10
10000747,10000747,SS2650A13,1,10
10000747,10000747,SS2650B13,1,10
10000747,10000747,ST2390B15,1,10
10000747,10000747,ST2390B15,2,10
10000747,10000747,ST2570A15,1,10
10000747,10000747,ST2570A15,2,10
10000747,10000747,ST3041C13P,1,10
10000747,10000747,ST3070A13,1,10
10000747,10000747,ST3070A13,2,10
10000747,10000747,ST3070A13Z,1,10
10000747,10000747,ST3070A13Z,2,10
10000747,10000747,ST3341A13,1,10
10000747,10000747,ST3341B13,1,10
10000747,10000747,ST3341C13,1,10
10000754,10000754,EA1HE114,1,02
10000754,10000754,EA1HE115,1,02
10000754,10000754,EA1HE116,1,02
10000754,10000754,EA1HE117,1,02
10000754,10000754,EM1HE508,1,01
10000754,10000754,EM1HE508,2,01
10000754,10000754,ES1HE01,1,01
10000754,10000754,ES1HE03,1,01
10000754,10000754,ET1HE567,1,02
10000754,10000754,ET1HE579,1,02
10000754,10000754,ET1HE579,2,02
10000754,10000754,ET1HE580,1,02
10000754,10000754,ET1HE580,2,02
10000754,10000754,IH1HE01,1,02
10000754,10000754,IH1HE01PT,2,02
10000754,10000754,IH1HE07,1,02
10000754,10000754,IH1HE08,1,02
10000754,10000754,IH1HE11,1,02
10000754,10000754,IH1HE12,1,02
10000754,10000754,MH1HE46,1,03
10000754,10000754,MH1HE47,1,03
10000754,10000754,SM1HE100,1,01
10000754,10000754,SM1HE101,1,01
10000754,10000754,SM1HE102,1,01
10000754,10000754,SM1HE105,1,01
10000754,10000754,SM1HE105,2,01
10000754,10000754,SM1HE107,1,01
10000754,10000754,SM1HE89,1,01
10000754,10000754,SM1HE98,1,01
10000754,10000754,TH1HE144,1,01
10000754,10000754,TH1HE146,1,01
10000754,10000754,TH1HE150,1,01
10000754,10000754,TH1HE151,1,01
10000754,10000754,TH1HE153,1,01
10000754,10000754,TH1HE154,1,01
10000754,10000754,TH1HE154PT,2,01
10000754,10000754,TH1HE156,1,01
10000754,10000754,TH1HE158,1,01
10000754,10000754,VA1HE12,1,01
10000754,10000754,VA1HE13,1,01
10000754,10000754,VA1HE14,1,01
10000754,10000754,VG1HE13,1,01
10000754,10000754,VL1HE13,1,01
10000754,10000754,VM1HE03,1,01
10000754,10000754,VM1HE04,1,01
10000754,10000754,VP1HE50,1,01
10000754,10000754,VP1HE51,1,01
10000794,10000794,BP001-HE01,1,DR
10000794,10000794,CP400-HE01,1,DR
10000794,10000794,EG032-HE01,1,DR
10000794,10000794,EG033-HE01,1,DR
10000794,10000794,LT500-HE01,1,DR
10000812,10000812,564231,1,PP
10000812,10000812,564233,1,BC
10000812,10000812,564234,1,BC
10000812,10000812,564234,1,SP
10000812,10000812,564234PT,2,BC
10000812,10000812,628196,1,BC
10000812,10000812,666642,1,BC
10000812,10000812,666644,1,BC
10000812,10000812,666718,1,BC
10000812,10000812,772571,1,BC
10000812,10000812,796953,1,BC
10000812,10000812,796955,1,BC
10000812,10000812,796957,1,BC
10000820,10000820,6Y72,1,NR
10000820,10000820,FDBBF,1,LA
10000820,10000820,FDCGIAVF,1,NR
10000820,10000820,FDCGIMAF,1,NR
10000820,10000820,FDEDF,2,NR
10000820,10000820,FDEYP,2,NR
10000820,10000820,FDMDF,2,NR
10000820,10000820,FDMMF,2,NR
10000820,10000820,FDPADF,1,NR
10000820,10000820,HDABF,1,NR
10000820,10000820,HNDGD,1,NR
10000824,10000824,BAAAF_VL46,1,BU
10000824,10000824,BAAATS_NN43,1,BU
10000824,10000824,BAABS_NN41,1,BU
10000824,10000824,BAAFS_N420,1,BU
10000824,10000824,BAARCF_C786,1,BU
10000824,10000824,BAAS_N590,1,BU
10000824,10000824,BABSS_N100,1,BU
10000824,10000824,BACAADF_GW4F,1,BU
10000824,10000824,BACALS_NM41,1,BU
10000824,10000824,BACATAF_W280,1,BU
10000824,10000824,BACOMMF_P900,1,BU
10000824,10000824,BADCIS_LW65,1,BU
10000824,10000824,BAEF_Q300,1,BU
10000824,10000824,BAEMS_N820,1,BU
10000824,10000824,BAES_L100,1,BU
10000824,10000824,BAFBS_NN13,1,BU
10000824,10000824,BAFES_NL31,1,BU
10000824,10000824,BAFF_T6H3,1,BU
10000824,10000824,BAHF_H4F5,1,BU
10000824,10000824,BAIHMS_N863,1,BU
10000824,10000824,BAINDS_W242,1,BU
10000824,10000824,BAMCS_N591,1,BU
10000824,10000824,BAMMJF_P500,1,BU
10000824,10000824,BAMPF_PH10,1,BU
10000824,10000824,BAMSWF_W620,1,BU
10000824,10000824,BAPEF_LL21,1,BU
10000824,10000824,BAPOF_P486,1,BU
10000824,10000824,BAPRS_P210,1,BU
10000824,10000824,BARMS_N240,1,BU
10000824,10000824,BASAF_LL36,1,BU
10000824,10000824,BASCF_H2L9,1,BU
10000824,10000824,BASF_18J3,1,BU
10000824,10000824,BASPDS_W240,1,BU
10000824,10000824,BASWF_L500,1,BU
10000824,10000824,BATMS_N800,1,BU
10000824,10000824,BATPF_W621,1,BU
10000824,10000824,BAVES_W614,1,BU
10000824,10000824,BSAAFSF_4K2M,1,BU
10000824,10000824,BSAF_J21B,1,BU
10000824,10000824,BSANHF_B700,1,BU
10000824,10000824,BSARCF_F400,1,BU
10000824,10000824,BSBITS_G503,1,BU
10000824,10000824,BSBSF_C100,1,BU
10000824,10000824,BSCNS_I120,1,BU
10000824,10000824,BSCOS_G610,1,BU
10000824,10000824,BSCSMF_2DA6,1,BU
10000824,10000824,BSCYNHF_B702,1,BU
10000824,10000824,BSDES_H100,1,BU
10000824,10000824,BSDSAS_G101,1,BU
10000824,10000824,BSEVSF_D449,1,BU
10000824,10000824,BSEWCF_CD14,1,BU
10000824,10000824,BSFBF_F3B7,1,BU
10000824,10000824,BSFCSS_G550,1,BU
10000824,10000824,BSFIF_F401,1,BU
10000824,10000824,BSFSCF_F413,1,BU
10000824,10000824,BSGDS_G601,1,BU
10000824,10000824,BSGF_F800,1,BU
10000824,10000824,BSGSES_I610,1,BU
10000824,10000824,BSITMS_G506,1,BU
10000824,10000824,BSMNHF_B701,1,BU
10000824,10000824,BSMSPS_W390,1,BU
10000824,10000824,BSMS_N504,1,BU
10000824,10000824,BSMWHF_B720,1,BU
10000824,10000824,BSMWHF_B720,1,PS
10000824,10000824,BSNF_B400,1,BU
10000824,10000824,BSOTHF_B930,1,BU
10000824,10000824,BSPDS_H101,1,BU
10000824,10000824,BSPF_C800,1,BU
10000824,10000824,BSPSF_86G3,1,BU
10000824,10000824,BSPTHF_B160,1,BU
10000824,10000824,BSSDCSS_C600,1,BU
10000824,10000824,BSSES_G602,1,BU
10000824,10000824,BSSMGS_N2C6,1,BU
10000824,10000824,BSSMS_N290,1,BU
10000824,10000824,BSSPCSS_CX81,1,BU
10000824,10000824,BSSTS_846W,1,BU
10000824,10000824,DHODPHF_B991,1,BU
10000824,10000824,LLBLS_M100,1,BU
10000824,10000824,MAFAFS_2C31,1,BU
10000824,10000824,MDPDF_3LD4,1,BU
10000824,10000824,MEMES_H105,1,BU
10000824,10000824,MLEF_K284,1,BU
10000833,10007802,NFCDLBWC,1,BW
10000840,10000840,BAAD500Q,1,MC
10000840,10000840,BAAD500QB,2,MC
10000840,10000840,BAAD500R,1,MC
10000840,10000840,BAAD500RB,2,MC
10000840,10000840,BAAD500S,1,MC
10000840,10000840,BAAD500SB,2,MC
10000840,10000840,BAAD500T,1,MC
10000840,10000840,BAAD500TB,2,MC
10000840,10000840,BAAD500U,1,MC
10000840,10000840,BAAD500UB,2,MC
10000840,10000840,BAAD500V,1,MC
10000840,10000840,BAAD500VB,2,MC
10000840,10000840,BAAD500W,1,MC
10000840,10000840,BAAD500WB,2,MC
10000840,10000840,BAAT6001,1,MC
10000840,10000840,BAAT6001AD,1,MC
10000840,10000840,BAAT6001B,2,MC
10000840,10000840,BAAT6001FA,1,MC
10000840,10000840,BAAT6004A,1,MC
10000840,10000840,BAAT6004B,2,MC
10000840,10000840,BAAT6005A,1,MC
10000840,10000840,BAAT6005B,2,MC
10000840,10000840,BAAT6007,2,MC
10000840,10000840,BAAT6007B,1,MC
10000840,10000840,BAAT6008,2,MC
10000840,10000840,BAAT6008B,1,MC
10000840,10000840,BAAT6009,1,MC
10000840,10000840,BAAT6009B,2,MC
10000840,10000840,BAMP5MED,1,MC
10000840,10000840,BAMP5MUS,1,MC
10000840,10000840,BAMP5PER,1,MC
10000840,10000840,BAMP5PRD,1,MC
10000840,10000840,BBAH5001,1,MC
10000840,10000840,BBAH5001B,2,MC
10000840,10000840,BBAH5003,1,MC
10000840,10000840,BBAH5003B,2,MC
10000840,10000840,BBAH5004,1,MC
10000840,10000840,BBAH5004B,2,MC
10000840,10000840,BBAH5005,1,MC
10000840,10000840,BBAH5005B,2,MC
10000840,10000840,BBAH5006,1,MC
10000840,10000840,BBAH5006B,2,MC
10000840,10000840,BBAT6001A,1,MC
10000840,10000840,BBAT6005A,1,MC
10000840,10000840,BDAT5001A,1,MC
10000840,10000840,BDAT5001B,2,MC
10000840,10000840,BDAT6001A,1,MC
10000840,10000840,BDAT6001B,2,MC
10000840,10000840,BDAT6002,2,MC
10000840,10000840,BDAT6002B,1,MC
10000840,10000840,BDAT6003,2,MC
10000840,10000840,BDAT6003B,1,MC
10000840,10000840,BDAT6004A,1,MC
10000840,10000840,BDAT6004B,2,MC
10000840,10000840,BFAH5000,1,MC
10000840,10000840,BFAH5000B,2,MC
10000840,10000840,BFAT6001A,1,MC
10000840,10000840,BFAT6001B,2,MC
10000840,10000840,BFAT6002A,1,MC
10000840,10000840,BFAT6002B,2,MC
10000840,10000840,BFAT6003A,1,MC
10000840,10000840,BFAT6003B,2,MC
10000840,10000840,BFAT6004A,1,MC
10000840,10000840,BFAT6004B,2,MC
10000840,10000840,FSAT6001A,1,MC
10000840,10000840,FSAT6001B,2,MC
10000840,10000840,FSAT6002A,1,MC
10000840,10000840,FSAT6002B,2,MC
10000840,10000840,HCAH5002A,1,MC
10000840,10000840,HCAH5002B,2,MC
10000840,10000840,HCAH5003A,1,MC
10000840,10000840,HCAH5003B,2,MC
10000840,10000840,HCAH5005A,1,MC
10000840,10000840,HCAH5005B,2,MC
10000840,10000840,HGAH5001,1,MC
10000840,10000840,HGAH5001B,2,MC
10000840,10000840,HGAH5002A,1,MC
10000840,10000840,HGAH5002B,2,MC
10000840,10000840,HIAH5002A,1,MC
10000840,10000840,HIAH5002B,2,MC
10000840,10000840,HIAH5003A,1,MC
10000840,10000840,HIAH5003B,2,MC
10000840,10000840,HIAH5004A,1,MC
10000840,10000840,HIAH5004B,2,MC
10000840,10000840,HIAH5005A,1,MC
10000840,10000840,HIAH5005B,2,MC
10000840,10000840,HIAH5006A,1,MC
10000840,10000840,HIAH5006B,2,MC
10000840,10000840,HIAH5007A,1,MC
10000840,10000840,HIAH5007B,2,MC
10000840,10000840,HLAH5004,1,MC
10000840,10000840,HLAH5004B,2,MC
10000840,10000840,HLAH5007,1,MC
10000840,10000840,HLAH5007B,2,MC
10000840,10000840,TAAT5001,1,MC
10000840,10000840,TAAT6001,1,MC
10000840,10000840,TAAT6003,1,MC
10000840,10000840,TAAT6003B,2,MC
10000840,10000840,TAAT6004,1,MC
10000840,10000840,TAAT6004B,2,MC
10000840,10000840,TBAT6001,1,MC
10000840,10000840,TBAT6001B,2,MC
10000840,10000840,TBAT6002,1,MC
10000840,10000840,TBAT6002B,2,MC
10000840,10000840,TBAT6003,1,MC
10000840,10000840,TCAT6001B,2,MC
10000840,10000840,TEAT5001A,1,MC
10000840,10000840,TEAT5001B,2,MC
10000840,10000840,TEAT6002A,1,MC
10000840,10000840,TEAT6003,1,MC
10000840,10000840,WAAH5004,1,MC
10000840,10000840,WAAH5004B,2,MC
10000840,10000840,WBAH5001,1,MC
10000840,10000840,WBAH5003,1,MC
10000840,10000840,YBAH500A,1,MC
10000840,10000840,YCAT5001A,1,MC
10000840,10000840,YCAT5001B,2,MC
10000840,10000840,YDAT5001B,2,MC
10000840,10000840,YDAT6001A,1,MC
10000840,10000840,YFAT5001,2,MC
10000840,10000840,YFAT5001B,1,MC
10000840,10000840,YFAT5002,2,MC
10000840,10000840,YFAT5002B,1,MC
10000840,10000840,YFAT5003,2,MC
10000840,10000840,YFAT5003B,1,MC
10000878,10000878,00245988-fdeg-internet-tech,1,TC
10000878,10000878,00245988-fdeg-internet-tech,2,TC
10000878,10000878,00245989-fdeg-computer-games,1,TC
10000878,10000878,00245989-fdeg-computer-games,2,TC
10000878,10000878,00245990-fdeg-media-make-FT,1,TC
10000878,10000878,00245990-fdeg-media-make-PT,2,TC
10000878,10000878,00246093-BA-fine-art,1,TC
10000878,10000878,00246454-bsc-computer-games,1,TC
10000878,10000878,00300114-bsc-internet-tech,1,TC
10000878,10000878,00300115-fdeg-f-art-FT,1,TC
10000878,10000878,00300115-fdeg-f-art-PT,2,TC
10000878,10000878,00300116-fdeg-graph-med-FT,1,TC
10000878,10000878,00300116-fdeg-graph-med-pt,2,TC
10000878,10000878,00301489-BA-graphic-media,1,TC
10000878,10000878,00301490-ba-textiles-surface,1,TC
10000878,10000878,00301491-fdeg-fashion-design,1,TC
10000878,10000878,00301491-fdeg-fashion-design,2,TC
10000878,10000878,00301492-fdeg-textiles-surface,1,TC
10000878,10000878,00301492-fdeg-textiles-surface,2,TC
10000878,10000878,00301499-ba-fashion-design,1,TC
10000878,10000878,00301630-ba-business-manage,1,TC
